-17.633,6.103,0
-12.832,-8.7223,0
-17.898,-4.2541,0
-17.067,-13.444,0
-24.012,-15.752,0
-23.74,-18.378,0
-26.635,13.444,0
-16.859,-1.0705,0
-27.977,14.168,0
-21.362,-11.627,0
-18.556,7.5263,0
-16.799,14.462,0
-16.218,12.349,0
-25.218,9.9674,0
-20.29,13.923,0
-20.758,-16.014,0
-22.036,-7.723,0
-24.293,-5.4909,0
-25.881,3.7255,0
-23.966,16.212,0
-27.759,14.445,0
-19.723,8.715,0
-14.328,-8.4473,0
-21.377,-3.626,0
-19.226,-2.5547,0
-19.93,13.828,0
-16.982,3.8097,0
-20.083,7.9799,0
-25.004,-8.7012,0
-19.471,-11.027,0
-22.647,-16.409,0
-25.661,1.1588,0
-24.419,-5.3245,0
-26.944,13.683,0
-27.542,-18.725,0
-20.69,-6.2076,0
-22.246,7.2803,0
-26.244,-3.4315,0
-25.091,0.33024,0
-24.016,-13.994,0
-14.473,9.6799,0
-18.428,-2.2461,0
-21.762,8.4559,0
-28.329,3.7172,0
-21.504,9.1842,0
-13.066,7.7311,0
-27.36,-1.7708,0
-28.988,8.2174,0
-14.881,-10.187,0
-28.345,1.5466,0
-24.05,-12.3,0
-11.952,-2.633,0
-11.169,2.3489,0
-23.428,12.635,0
-16.815,12.714,0
-15.796,5.0309,0
-28.048,-17.486,0
-18.837,-0.68206,0
-27.568,6.0928,0
-25.596,-16.076,0
-12.935,2.3409,0
-26.283,-12.04,0
-20.654,7.1609,0
-27.052,-3.6133,0
-27.86,12.057,0
-22.484,9.5003,0
-23.115,-8.1406,0
-14.416,-11.086,0
-25.363,-15.574,0
-17.709,-4.3763,0
-14.342,-2.2062,0
-19.152,-11.062,0
-22.551,-18.35,0
-24.273,-16.521,0
-22.579,-15.248,0
-14.256,-10.218,0
-28.022,0.59068,0
-27.735,14.949,0
-16.576,14.437,0
-29.359,14.596,0
-25.333,1.8189,0
-25.677,-14.394,0
-22.209,5.5272,0
-24.626,-12.139,0
-27.194,5.6294,0
-24.103,4.0096,0
-12.681,4.5488,0
-23.807,7.9749,0
-20.564,-10.532,0
-20.015,10.464,0
-29.02,-2.6231,0
-14.933,11.126,0
-22.351,11.204,0
-14.91,-12.816,0
-27.958,-14.954,0
-24.303,-17.812,0
-22.059,-5.7919,0
-26.208,-5.7133,0
-26.829,-7.1069,0
-28.322,-4.5805,0
-24.072,6.7043,0
-12.816,-7.2114,0
-17.822,12.651,0
-11.005,3.4579,0
-26.416,-4.4107,0
-25.882,-3.3166,0
-16.257,14.214,0
-19.402,-9.8169,0
-24.931,-17.011,0
-24.706,-9.7916,0
-29.384,-6.8576,0
-23.954,12.555,0
-24.4,-11.608,0
-16.988,-14.037,0
-24.538,-5.8263,0
-21.049,1.1474,0
-22.76,2.7597,0
-23.519,18.468,0
-12.864,2.4129,0
-25.945,8.1323,0
-16.994,9.8554,0
-21.282,3.4385,0
-26.852,-13.031,0
-18.925,15.921,0
-16.518,-7.1413,0
-22.733,2.5076,0
-20.937,13.026,0
-29.145,8.5435,0
-26.642,-4.6778,0
-22.295,5.1193,0
-19.641,-10.162,0
-14.327,-4.5873,0
-19.128,8.0869,0
-24.915,-7.7673,0
-26.89,-8.8566,0
-11.873,-5.2405,0
-23.976,-9.183,0
-20.148,-1.7235,0
-19.581,-15.815,0
-29.168,6.8702,0
-22.525,-14.499,0
-25.972,10.713,0
-24.778,10.157,0
-16.296,-11.932,0
-21.206,11.948,0
-18.224,-10.92,0
-22.548,-16.808,0
-20.581,12.218,0
-21.339,-7.5756,0
-21.381,-3.2045,0
-14.193,-0.64454,0
-28.693,-10.174,0
-19.183,16.53,0
-25.263,6.4885,0
-14.354,-8.5452,0
-15.945,-13.124,0
-17.393,5.2515,0
-28.824,-15.622,0
-28.585,12.736,0
-13.108,10.116,0
-15.62,-7.3817,0
-27.834,17.432,0
-24.674,11.735,0
-24.736,5.6499,0
-23.987,-12.711,0
-25.109,-17.764,0
-29.607,16.461,0
-20.67,9.5564,0
-16.729,-4.7652,0
-29.616,-7.8933,0
-28.915,-16.672,0
-21.578,-3.3097,0
-27.339,-16.244,0
-23.491,2.726,0
-19.883,11.654,0
-12.819,-3.7376,0
-15.044,-2.8569,0
-17.219,10.499,0
-24.891,-12.034,0
-25.095,-9.3092,0
-12.32,-8.8675,0
-15.008,-12.696,0
-17.315,11.416,0
-23.633,15.792,0
-22.67,14.292,0
-24.937,-2.9497,0
10.141,-1.7454,3
22.147,-15.6,3
17.953,15.533,3
20.013,-16.499,3
24.126,7.7518,3
23.773,0.48034,3
19.644,7.5276,3
23.599,3.3901,3
26.101,-16.93,3
28.885,11.747,3
19.666,-8.5511,3
21.737,3.3856,3
13.488,-4.6864,3
22.238,4.5925,3
22.783,-15.974,3
25.677,-8.8217,3
14.51,-2.3586,3
28.401,11.651,3
13.093,-1.7903,3
26.427,-5.8415,3
21.68,-1.7578,3
24.403,6.7986,3
19.793,6.3281,3
27.419,12.454,3
21.234,3.6692,3
18.127,11.254,3
15.711,13.368,3
16.909,1.1344,3
24.737,17.141,3
26.479,17.518,3
19.123,-16.727,3
28.036,8.9925,3
20.769,6.8119,3
19.192,-13.716,3
12.765,2.3772,3
24.54,-18.833,3
15.093,-2.3933,3
14.783,3.4407,3
18.518,3.7685,3
27.684,11.492,3
17.946,-9.7313,3
18.825,-9.24,3
19.882,-9.5716,3
16.588,-9.0762,3
27.145,2.674,3
29.73,8.7118,3
12.824,8.7449,3
25.106,-14.465,3
28.208,-1.7179,3
21.353,6.5351,3
27.671,3.5611,3
21.266,15.544,3
26.021,16.393,3
15.639,2.8811,3
18.457,10.073,3
23.773,6.7531,3
24.283,11.527,3
15.696,1.3147,3
16.21,-12.049,3
14.689,5.4362,3
23.469,12.24,3
22.053,16.672,3
25.899,-13.259,3
20.665,4.6673,3
21.786,15.001,3
22.286,-18.119,3
22.911,-10,3
22.757,-6.5557,3
20.15,0.24231,3
27.377,0.83538,3
21.705,-18.007,3
20.359,15.103,3
26.521,-14.605,3
23.385,-10.572,3
16.541,-8.9368,3
10.157,1.9286,3
24.174,-15.861,3
29.646,-6.3891,3
28.644,13.307,3
21.292,-14.188,3
19.875,-5.538,3
11.051,3.1063,3
14.519,-3.6509,3
18.548,-15.547,3
18.066,-5.2874,3
23.272,-8.6565,3
26.492,18.529,3
27.521,0.89761,3
22.545,1.9083,3
12.958,-9.6551,3
14.581,-6.9311,3
26.096,-10.361,3
12.905,-6.246,3
13.191,-6.3727,3
22.822,-17.668,3
19.278,-11.923,3
18.79,-11.216,3
27.554,6.4348,3
18.532,15.365,3
24.357,14.756,3
25.151,-8.9173,3
11.828,7.0912,3
25.746,0.61851,3
29.334,2.8156,3
29.531,5.9161,3
28.246,-14.285,3
21.051,16.474,3
27.375,-12.409,3
19.854,11.027,3
26.363,15.034,3
25.306,-2.8269,3
26.723,12.077,3
27.687,11.69,3
21.907,-5.6941,3
29.957,6.5734,3
26.829,5.9045,3
22.148,6.7253,3
21.368,5.6612,3
14.862,-12.053,3
21.589,-1.9297,3
15.769,-0.67976,3
22.542,-1.8483,3
29.702,19.188,3
12.759,8.6329,3
22.677,-1.036,3
24.675,17.896,3
28.322,1.4579,3
13.691,-4.7786,3
29.727,18.745,3
28.799,12.391,3
20.807,3.7502,3
26.678,5.8014,3
14.902,10.524,3
17.816,10.743,3
15.482,10.054,3
18.439,-3.1246,3
21.481,-1.036,3
28.767,-1.597,3
24.6,2.2821,3
21.934,-8.1686,3
20.267,-5.0591,3
15.954,-2.3124,3
24.386,-11.096,3
11.169,4.5054,3
22.229,-1.8503,3
18.249,-13.183,3
21.64,-1.0432,3
29.113,-17.926,3
25.116,14.181,3
18.881,8.0249,3
18.851,4.4202,3
17.85,1.044,3
22.035,9.4714,3
21.438,5.4055,3
17.107,14.919,3
28.89,16.217,3
29.309,14.2,3
24.41,-6.9256,3
29.622,6.4506,3
24.328,-17.978,3
23.022,9.823,3
17.311,-4.5249,3
24.922,-0.36548,3
15.308,-11.156,3
20.532,4.7049,3
16.878,-13.877,3
25.111,-0.085644,3
19.464,-11.635,3
16.36,6.2866,3
26.184,-15.898,3
26.459,-11.029,3
26.163,-0.62892,3
19.332,-0.7057,3
19.708,16.327,3
13.15,-6.002,3
21.319,-7.5548,3
23.475,-15.887,3
14.987,1.2612,3
28.22,-1.8048,3
22.973,10.992,3
29.77,3.4203,3
23.003,16.27,3
21.569,-17.923,3
20.097,-13.338,3
20.184,14.681,3
22.077,13.282,3
20.913,-5.5912,3
13.57,5.3444,3
26.649,-16.319,3
16.733,0.99238,3
17.658,3.9146,3
25.634,6.4227,3
17.183,7.2007,3
21.289,1.6338,3
22.729,15.71,3
28.956,-16.887,3
13.514,3.1637,3
20.081,-14.005,3
21.216,-13.62,3
17.447,14.102,3
17.342,-6.0176,3
21.532,8.0624,3
22.541,18.151,3
23.23,2.035,3
28.072,8.929,3
27.339,7.4098,3
12.104,-1.6665,3
26.799,4.0866,3
28.858,13.962,3
29.714,-15.469,3
21.313,-8.3992,3
29.074,-16.57,3
27.183,-18.298,3
11.095,1.6907,3
29.236,-19.494,3
21.541,-16.984,3
28.665,0.91278,3
29.381,-4.0485,3
23.477,17.487,3
25.198,12.438,3
29.971,13.305,3
20.63,6.6667,3
12.227,7.7454,3
23.767,15.694,3
14.759,-11.97,3
28.061,-14.444,3
27.495,1.5644,3
18.851,-14.278,3
20.795,-5.5019,3
23.712,17.533,3
15.856,-12.001,3
24.65,-13.843,3
29.979,13.524,3
24.195,17.502,3
19.17,4.6711,3
27.414,-9.4178,3
29.986,-4.5139,3
26.25,6.3184,3
22.152,13.025,3
23.948,18.031,3
13.404,-5.7489,3
13.856,4.5864,3
20.643,9.0229,3
18.411,15.775,3
20.333,14.449,3
25.679,-11.302,3
16.406,-5.9544,3
21.276,-3.5311,3
21.107,-4.8262,3
20.944,14.563,3
19.632,-4.327,3
25.081,-12.032,3
20.811,14.661,3
19.337,-5.2476,3
25.242,-12.488,3
27.391,2.601,3
13.557,-4.566,3
14.248,0.64998,3
26.565,-6.2063,3
28.5,9.1614,3
21.891,-7.5894,3
26.533,-0.59968,3
21.243,1.9727,3
26.686,-3.9987,3
29.766,0.078712,3
15.623,6.9189,3
14.283,-8.6067,3
18.128,4.0991,3
24.548,8.6818,3
28.191,10.5,3
18.162,12.054,3
27.325,-8.3964,3
29.16,-15.209,3
20.063,0.49649,3
21.502,17.382,3
14.983,-0.55066,3
4.398,34.217,2
4.9634,30.569,2
4.7313,34.681,2
2.3919,33.442,2
0.62497,31.536,2
0.32078,34.303,2
1.9333,34.742,2
2.7912,33.409,2
4.6121,32.816,2
4.6715,30.75,2
4.1241,34.931,2
0.91791,34.075,2
1.9655,34.561,2
4.5639,33.42,2
2.6709,31.515,2
2.2573,33.659,2
1.428,31.381,2
3.1139,33.076,2
0.90886,31.474,2
4.6357,32.591,2
3.5699,33.695,2
4.1618,33.72,2
2.4824,32.017,2
4.8161,30.805,2
0.112,-26.018,1
0.52939,-29.076,1
4.66,-28.861,1
3.0777,-25.751,1
3.1664,-27.529,1
0.033436,-25.071,1
1.0743,-29.139,1
0.40502,-25.249,1
0.80732,-28.088,1
0.45902,-27.762,1
0.67067,-28.201,1
0.35898,-29.278,1
1.3442,-25.917,1
0.20033,-29.091,1
3.7204,-25.835,1
4.7242,-27.969,1
1.1068,-27.893,1
3.0028,-27.334,1
2.1805,-27.848,1
0.8678,-29.988,1
0.97447,-26.677,1
0.9456,-28.716,1
4.6495,-27.04,1
2.4527,-28.211,1
22.374,0,-1
19.669,0,-1
-3.1964,0,-1
21.43,0,-1
-17.706,0,-1
-28.786,0,-1
-11.117,0,-1
15.929,0,-1
-0.88485,0,-1
32.456,0,-1
-23.442,0,-1
-21.576,0,-1
-17.243,0,-1
21.749,0,-1
-1.6049,0,-1
38.424,0,-1
10.232,0,-1
18.11,0,-1
28.696,0,-1
27.486,0,-1
10.398,0,-1
33.404,0,-1
-1.8967,0,-1
7.0353,0,-1
-8.7165,0,-1
-8.9921,0,-1
-4.6972,0,-1
37.648,0,-1
35.184,0,-1
17.628,0,-1
2.8395,0,-1
-5.8112,0,-1
11.467,0,-1
-17.399,0,-1
-10.285,0,-1
-27.805,0,-1
2.8066,0,-1
17.24,0,-1
32.606,0,-1
-2.7671,0,-1
-14.516,0,-1
10.358,0,-1
33.642,0,-1
21.347,0,-1
29.244,0,-1
20.33,0,-1
9.194,0,-1
3.1,0,-1
7.9803,0,-1
-21.276,0,-1
